size, nfeat, sum_fnpairs, sum_fbalance
62,13,19,168
62,13,19,170
62,13,19,172
62,13,19,174
62,13,19,176
62,13,19,178
62,13,19,180
62,13,19,182
62,13,19,184
62,13,19,186
62,13,19,188
62,13,19,190
62,13,19,192
62,13,19,194
62,13,19,196
62,13,19,198
62,13,19,200
62,13,19,202
62,13,19,204
62,13,19,206
62,13,19,208
62,13,19,210
62,13,19,212
62,13,19,214
62,13,19,216
62,13,19,218
62,13,19,66
62,13,19,74
62,13,19,78
62,13,19,80
62,13,19,82
62,13,19,84
62,13,19,86
62,13,19,88
62,13,19,90
62,13,19,92
62,13,19,94
62,13,19,96
62,13,19,98
62,13,20,100
62,13,20,102
62,13,20,104
62,13,20,106
62,13,20,108
62,13,20,110
62,13,20,112
62,13,20,114
62,13,20,116
62,13,20,118
62,13,20,120
62,13,20,122
62,13,20,124
62,13,20,126
62,13,20,128
62,13,20,130
62,13,20,132
62,13,20,134
62,13,20,136
62,13,20,138
62,13,20,140
62,13,20,142
62,13,20,144
62,13,20,146
62,13,20,148
62,13,20,150
62,13,20,152
62,13,20,154
62,13,20,156
62,13,20,158
62,13,20,160
62,13,20,162
62,13,20,164
62,13,20,166
62,13,20,168
62,13,20,170
62,13,20,172
62,13,20,174
62,13,20,176
62,13,20,178
62,13,20,180
62,13,20,182
62,13,20,184
62,13,20,186
62,13,20,188
62,13,20,190
62,13,20,192
62,13,20,194
62,13,20,196
62,13,20,198
62,13,20,200
62,13,20,202
62,13,20,204
62,13,20,206
62,13,20,208
62,13,20,212
62,13,20,214
62,13,20,216
62,13,20,218
62,13,20,220
62,13,20,230
62,13,20,70
62,13,20,72
62,13,20,74
62,13,20,78
62,13,20,80
62,13,20,82
62,13,20,84
62,13,20,88
62,13,20,90
62,13,20,92
62,13,20,94
62,13,20,96
62,13,20,98
62,13,21,100
62,13,21,102
62,13,21,104
62,13,21,106
62,13,21,108
62,13,21,110
62,13,21,112
62,13,21,114
62,13,21,116
62,13,21,118
62,13,21,120
62,13,21,122
62,13,21,124
62,13,21,126
62,13,21,128
62,13,21,130
62,13,21,132
62,13,21,134
62,13,21,136
62,13,21,138
62,13,21,140
62,13,21,142
62,13,21,144
62,13,21,146
62,13,21,148
62,13,21,150
62,13,21,152
62,13,21,154
62,13,21,156
62,13,21,158
62,13,21,160
62,13,21,162
62,13,21,164
62,13,21,166
62,13,21,168
62,13,21,170
62,13,21,172
62,13,21,174
62,13,21,176
62,13,21,178
62,13,21,180
62,13,21,182
62,13,21,184
62,13,21,186
62,13,21,188
62,13,21,190
62,13,21,192
62,13,21,194
62,13,21,196
62,13,21,198
62,13,21,200
62,13,21,202
62,13,21,204
62,13,21,206
62,13,21,224
62,13,21,52
62,13,21,84
62,13,21,92
62,13,21,94
62,13,21,98
62,13,22,100
62,13,22,102
62,13,22,104
62,13,22,106
62,13,22,108
62,13,22,110
62,13,22,112
62,13,22,114
62,13,22,116
62,13,22,118
62,13,22,120
62,13,22,122
62,13,22,124
62,13,22,126
62,13,22,128
62,13,22,130
62,13,22,132
62,13,22,134
62,13,22,136
62,13,22,138
62,13,22,140
62,13,22,142
62,13,22,144
62,13,22,146
62,13,22,148
62,13,22,150
62,13,22,152
62,13,22,154
62,13,22,156
62,13,22,158
62,13,22,160
62,13,22,162
62,13,22,164
62,13,22,166
62,13,22,168
62,13,22,170
62,13,22,172
62,13,22,174
62,13,22,176
62,13,22,178
62,13,22,180
62,13,22,182
62,13,22,184
62,13,22,186
62,13,22,188
62,13,22,190
62,13,22,192
62,13,22,196
62,13,22,198
62,13,22,202
62,13,22,208
62,13,22,212
62,13,22,218
62,13,22,72
62,13,22,84
62,13,22,96
62,13,22,98
62,13,23,102
62,13,23,104
62,13,23,106
62,13,23,110
62,13,23,114
62,13,23,116
62,13,23,118
62,13,23,124
62,13,23,126
62,13,23,128
62,13,23,130
62,13,23,134
62,13,23,136
62,13,23,138
62,13,23,140
62,13,23,142
62,13,23,144
62,13,23,146
62,13,23,148
62,13,23,150
62,13,23,152
62,13,23,154
62,13,23,156
62,13,23,158
62,13,23,160
62,13,23,162
62,13,23,164
62,13,23,166
62,13,23,168
62,13,23,170
62,13,23,172
62,13,23,174
62,13,23,182
62,13,23,186
62,13,23,188
62,13,23,190
62,13,23,192
62,13,23,194
62,13,23,198
62,13,23,208
62,13,24,130
62,13,24,134
62,13,24,142
62,13,24,146
62,13,24,150
62,13,24,152
62,13,24,170
62,13,24,176
62,13,24,178
62,13,24,180
62,13,24,190
62,13,24,192
62,13,24,196
62,13,24,200
62,13,24,204
62,13,25,118
62,13,25,134
62,13,25,144
62,13,25,160
62,13,25,170
62,13,25,182
62,13,25,188
62,13,26,126
62,13,26,134
62,13,26,142
62,13,26,160
62,14,14,100
62,14,14,102
62,14,14,104
62,14,14,106
62,14,14,108
62,14,14,110
62,14,14,112
62,14,14,114
62,14,14,116
62,14,14,118
62,14,14,120
62,14,14,122
62,14,14,124
62,14,14,126
62,14,14,128
62,14,14,130
62,14,14,132
62,14,14,134
62,14,14,136
62,14,14,138
62,14,14,140
62,14,14,142
62,14,14,144
62,14,14,146
62,14,14,148
62,14,14,150
62,14,14,152
62,14,14,154
62,14,14,156
62,14,14,158
62,14,14,160
62,14,14,162
62,14,14,164
62,14,14,166
62,14,14,168
62,14,14,170
62,14,14,172
62,14,14,174
62,14,14,176
62,14,14,178
62,14,14,180
62,14,14,182
62,14,14,184
62,14,14,186
62,14,14,188
62,14,14,190
62,14,14,192
62,14,14,194
62,14,14,196
62,14,14,198
62,14,14,200
62,14,14,202
62,14,14,204
62,14,14,206
62,14,14,208
62,14,14,210
62,14,14,212
62,14,14,214
62,14,14,216
62,14,14,218
62,14,14,220
62,14,14,222
62,14,14,224
62,14,14,226
62,14,14,228
62,14,14,230
62,14,14,232
62,14,14,234
62,14,14,236
62,14,14,238
62,14,14,240
62,14,14,242
62,14,14,244
62,14,14,58
62,14,14,68
62,14,14,72
62,14,14,74
62,14,14,76
62,14,14,78
62,14,14,80
62,14,14,82
62,14,14,84
62,14,14,86
62,14,14,88
62,14,14,90
62,14,14,92
62,14,14,94
62,14,14,96
62,14,14,98
62,14,15,100
62,14,15,102
62,14,15,104
62,14,15,106
62,14,15,108
62,14,15,110
62,14,15,112
62,14,15,114
62,14,15,116
62,14,15,118
62,14,15,120
62,14,15,122
62,14,15,124
62,14,15,126
62,14,15,128
62,14,15,130
62,14,15,132
62,14,15,134
62,14,15,136
62,14,15,138
62,14,15,140
62,14,15,142
62,14,15,144
62,14,15,146
62,14,15,148
62,14,15,150
62,14,15,152
62,14,15,154
62,14,15,156
62,14,15,158
62,14,15,160
62,14,15,162
62,14,15,164
62,14,15,166
62,14,15,168
62,14,15,170
62,14,15,172
62,14,15,174
62,14,15,176
62,14,15,178
62,14,15,180
62,14,15,182
62,14,15,184
62,14,15,186
62,14,15,188
62,14,15,190
62,14,15,192
62,14,15,194
62,14,15,196
62,14,15,198
62,14,15,200
62,14,15,202
62,14,15,204
62,14,15,206
62,14,15,208
62,14,15,210
62,14,15,212
62,14,15,214
62,14,15,216
62,14,15,218
62,14,15,220
62,14,15,222
62,14,15,224
62,14,15,226
62,14,15,228
62,14,15,230
62,14,15,232
62,14,15,234
62,14,15,238
62,14,15,240
62,14,15,242
62,14,15,244
62,14,15,248
62,14,15,266
62,14,15,62
62,14,15,66
62,14,15,70
62,14,15,72
62,14,15,74
62,14,15,76
62,14,15,78
62,14,15,80
62,14,15,82
62,14,15,84
62,14,15,86
62,14,15,88
62,14,15,90
62,14,15,92
62,14,15,94
62,14,15,96
62,14,15,98
62,14,16,100
62,14,16,102
62,14,16,104
62,14,16,106
62,14,16,108
62,14,16,110
62,14,16,112
62,14,16,114
62,14,16,116
62,14,16,118
62,14,16,120
62,14,16,122
62,14,16,124
62,14,16,126
62,14,16,128
62,14,16,130
62,14,16,132
62,14,16,134
62,14,16,136
62,14,16,138
62,14,16,140
62,14,16,142
62,14,16,144
62,14,16,146
62,14,16,148
62,14,16,150
62,14,16,152
62,14,16,154
62,14,16,156
62,14,16,158
62,14,16,160
62,14,16,162
62,14,16,164
62,14,16,166
62,14,16,168
62,14,16,170
62,14,16,172
62,14,16,174
62,14,16,176
62,14,16,178
62,14,16,180
62,14,16,182
62,14,16,184
62,14,16,186
62,14,16,188
62,14,16,190
62,14,16,192
62,14,16,194
62,14,16,196
62,14,16,198
62,14,16,200
62,14,16,202
62,14,16,204
62,14,16,206
62,14,16,208
62,14,16,210
62,14,16,212
62,14,16,214
62,14,16,216
62,14,16,218
62,14,16,220
62,14,16,222
62,14,16,224
62,14,16,226
62,14,16,228
62,14,16,230
62,14,16,232
62,14,16,234
62,14,16,236
62,14,16,238
62,14,16,242
62,14,16,244
62,14,16,246
62,14,16,248
62,14,16,252
62,14,16,254
62,14,16,62
62,14,16,74
62,14,16,76
62,14,16,78
62,14,16,80
62,14,16,82
62,14,16,84
62,14,16,86
62,14,16,88
62,14,16,90
62,14,16,92
62,14,16,94
62,14,16,96
62,14,16,98
62,14,17,100
62,14,17,102
62,14,17,104
62,14,17,106
62,14,17,108
62,14,17,110
62,14,17,112
62,14,17,114
62,14,17,116
62,14,17,118
62,14,17,120
62,14,17,122
62,14,17,124
62,14,17,126
62,14,17,128
62,14,17,130
62,14,17,132
62,14,17,134
62,14,17,136
62,14,17,138
62,14,17,140
62,14,17,142
62,14,17,144
62,14,17,146
62,14,17,148
62,14,17,150
62,14,17,152
62,14,17,154
62,14,17,156
62,14,17,158
62,14,17,160
62,14,17,162
62,14,17,164
62,14,17,166
62,14,17,168
62,14,17,170
62,14,17,172
62,14,17,174
62,14,17,176
62,14,17,178
62,14,17,180
62,14,17,182
62,14,17,184
62,14,17,186
62,14,17,188
62,14,17,190
62,14,17,192
62,14,17,194
62,14,17,196
62,14,17,198
62,14,17,200
62,14,17,202
62,14,17,204
62,14,17,206
62,14,17,208
62,14,17,210
62,14,17,212
62,14,17,214
62,14,17,216
62,14,17,218
62,14,17,220
62,14,17,222
62,14,17,224
62,14,17,226
62,14,17,228
62,14,17,230
62,14,17,232
62,14,17,234
62,14,17,236
62,14,17,238
62,14,17,242
62,14,17,244
62,14,17,256
62,14,17,258
62,14,17,64
62,14,17,72
62,14,17,76
62,14,17,80
62,14,17,82
62,14,17,84
62,14,17,86
62,14,17,88
62,14,17,90
62,14,17,92
62,14,17,94
62,14,17,96
62,14,17,98
62,14,18,100
62,14,18,102
62,14,18,104
62,14,18,106
62,14,18,108
62,14,18,110
62,14,18,112
62,14,18,114
62,14,18,116
62,14,18,118
62,14,18,120
62,14,18,122
62,14,18,124
62,14,18,126
62,14,18,128
62,14,18,130
62,14,18,132
62,14,18,134
62,14,18,136
62,14,18,138
62,14,18,140
62,14,18,142
62,14,18,144
62,14,18,146
62,14,18,148
62,14,18,150
62,14,18,152
62,14,18,154
62,14,18,156
62,14,18,158
62,14,18,160
62,14,18,162
62,14,18,164
62,14,18,166
62,14,18,168
62,14,18,170
62,14,18,172
62,14,18,174
62,14,18,176
62,14,18,178
62,14,18,180
62,14,18,182
62,14,18,184
62,14,18,186
62,14,18,188
62,14,18,190
62,14,18,192
62,14,18,194
62,14,18,196
62,14,18,198
62,14,18,200
62,14,18,202
62,14,18,204
62,14,18,206
62,14,18,208
62,14,18,210
62,14,18,212
62,14,18,214
62,14,18,216
62,14,18,218
62,14,18,220
62,14,18,222
62,14,18,224
62,14,18,226
62,14,18,228
62,14,18,230
62,14,18,232
62,14,18,234
62,14,18,238
62,14,18,246
62,14,18,250
62,14,18,254
62,14,18,72
62,14,18,74
62,14,18,80
62,14,18,90
62,14,18,92
62,14,18,94
62,14,18,96
62,14,18,98
62,14,19,100
62,14,19,104
62,14,19,106
62,14,19,108
62,14,19,110
62,14,19,112
62,14,19,114
62,14,19,116
62,14,19,118
62,14,19,120
62,14,19,122
62,14,19,124
62,14,19,126
62,14,19,128
62,14,19,130
62,14,19,132
62,14,19,134
62,14,19,136
62,14,19,138
62,14,19,140
62,14,19,142
62,14,19,144
62,14,19,146
62,14,19,148
62,14,19,150
62,14,19,152
62,14,19,154
62,14,19,156
62,14,19,158
62,14,19,160
62,14,19,162
62,14,19,164
62,14,19,166
62,14,19,168
62,14,19,170
62,14,19,172
62,14,19,174
62,14,19,176
62,14,19,178
62,14,19,180
62,14,19,182
62,14,19,184
62,14,19,186
62,14,19,188
62,14,19,190
62,14,19,192
62,14,19,194
62,14,19,196
62,14,19,198
62,14,19,200
62,14,19,202
62,14,19,204
62,14,19,206
62,14,19,208
62,14,19,210
62,14,19,212
62,14,19,214
62,14,19,216
62,14,19,218
62,14,19,220
62,14,19,222
62,14,19,224
62,14,19,226
62,14,19,228
62,14,19,230
62,14,19,232
62,14,19,234
62,14,19,236
62,14,19,242
62,14,19,250
62,14,19,258
62,14,19,86
62,14,19,94
62,14,19,96
62,14,19,98
62,14,20,100
62,14,20,110
62,14,20,114
62,14,20,116
62,14,20,118
62,14,20,120
62,14,20,122
62,14,20,124
62,14,20,126
62,14,20,128
62,14,20,130
62,14,20,132
62,14,20,134
62,14,20,136
62,14,20,138
62,14,20,140
62,14,20,142
62,14,20,144
62,14,20,146
62,14,20,148
62,14,20,150
62,14,20,152
62,14,20,154
62,14,20,156
62,14,20,158
62,14,20,160
62,14,20,162
62,14,20,164
62,14,20,166
62,14,20,168
62,14,20,170
62,14,20,172
62,14,20,174
62,14,20,176
62,14,20,178
62,14,20,180
62,14,20,182
62,14,20,184
62,14,20,186
62,14,20,188
62,14,20,190
62,14,20,192
62,14,20,194
62,14,20,196
62,14,20,198
62,14,20,200
62,14,20,202
62,14,20,204
62,14,20,206
62,14,20,208
62,14,20,210
62,14,20,214
62,14,20,216
62,14,20,218
62,14,20,220
62,14,20,222
62,14,20,224
62,14,20,226
62,14,20,230
62,14,20,234
62,14,20,238
62,14,21,114
62,14,21,126
62,14,21,130
62,14,21,136
62,14,21,138
62,14,21,142
62,14,21,144
62,14,21,146
62,14,21,148
62,14,21,150
62,14,21,152
62,14,21,154
62,14,21,156
62,14,21,158
62,14,21,160
62,14,21,164
62,14,21,166
62,14,21,172
62,14,21,174
62,14,21,176
62,14,21,180
62,14,21,182
62,14,21,184
62,14,21,186
62,14,21,188
62,14,21,190
62,14,21,192
62,14,21,194
62,14,21,196
62,14,21,198
62,14,21,200
62,14,21,202
62,14,21,204
62,14,21,206
62,14,21,212
62,14,21,214
62,14,21,218
62,14,21,220
62,14,21,224
62,14,21,228
62,14,21,230
62,14,22,140
62,14,22,142
62,14,22,144
62,14,22,150
62,14,22,154
62,14,22,158
62,14,22,164
62,14,22,168
62,14,22,170
62,14,22,174
62,14,22,180
62,14,22,182
62,14,22,186
62,14,22,190
62,14,22,202
62,14,22,208
62,14,22,214
62,14,22,224
62,14,23,170
62,14,23,176
62,14,24,128
62,8,40,20
62,8,40,26
62,8,40,34
62,8,40,38
62,8,40,48
62,8,41,36
62,8,42,28
62,8,42,30
62,8,42,36
62,8,42,42
62,8,42,50
62,8,42,56
62,8,42,60
62,8,43,26
62,8,43,28
62,8,43,32
62,8,43,36
62,8,43,38
62,8,43,40
62,8,43,44
62,8,43,46
62,8,43,52
62,8,44,22
62,8,44,24
62,8,44,28
62,8,44,30
62,8,44,32
62,8,44,34
62,8,44,36
62,8,44,38
62,8,44,40
62,8,44,44
62,8,44,46
62,8,44,60
62,8,44,66
62,8,44,72
62,8,45,22
62,8,45,26
62,8,45,28
62,8,45,30
62,8,45,32
62,8,45,34
62,8,45,36
62,8,45,38
62,8,45,40
62,8,45,42
62,8,45,44
62,8,45,46
62,8,45,48
62,8,45,50
62,8,45,52
62,8,45,54
62,8,45,56
62,8,45,60
62,8,45,62
62,8,46,18
62,8,46,22
62,8,46,24
62,8,46,26
62,8,46,28
62,8,46,30
62,8,46,32
62,8,46,34
62,8,46,36
62,8,46,38
62,8,46,40
62,8,46,42
62,8,46,44
62,8,46,46
62,8,46,48
62,8,46,50
62,8,46,52
62,8,46,54
62,8,46,56
62,8,46,58
62,8,46,66
62,8,47,20
62,8,47,22
62,8,47,24
62,8,47,26
62,8,47,28
62,8,47,30
62,8,47,32
62,8,47,34
62,8,47,36
62,8,47,38
62,8,47,40
62,8,47,42
62,8,47,44
62,8,47,46
62,8,47,48
62,8,47,50
62,8,47,52
62,8,47,54
62,8,47,56
62,8,47,58
62,8,47,60
62,8,47,62
62,8,47,64
62,8,47,66
62,8,48,14
62,8,48,16
62,8,48,18
62,8,48,20
62,8,48,22
62,8,48,24
62,8,48,26
62,8,48,28
62,8,48,30
62,8,48,32
62,8,48,34
62,8,48,36
62,8,48,38
62,8,48,40
62,8,48,42
62,8,48,44
62,8,48,46
62,8,48,48
62,8,48,50
62,8,48,52
62,8,48,54
62,8,48,56
62,8,48,58
62,8,48,60
62,8,48,62
62,8,48,64
62,8,48,66
62,8,48,68
62,8,49,16
62,8,49,18
62,8,49,20
62,8,49,22
62,8,49,24
62,8,49,26
62,8,49,28
62,8,49,30
62,8,49,32
62,8,49,34
62,8,49,36
62,8,49,38
62,8,49,40
62,8,49,42
62,8,49,44
62,8,49,46
62,8,49,48
62,8,49,50
62,8,49,52
62,8,49,54
62,8,49,56
62,8,49,58
62,8,49,60
62,8,49,62
62,8,49,64
62,8,49,66
62,8,49,68
62,8,49,70
62,8,49,72
62,8,50,14
62,8,50,16
62,8,50,18
62,8,50,20
62,8,50,22
62,8,50,24
62,8,50,26
62,8,50,28
62,8,50,30
62,8,50,32
62,8,50,34
62,8,50,36
62,8,50,38
62,8,50,40
62,8,50,42
62,8,50,44
62,8,50,46
62,8,50,48
62,8,50,50
62,8,50,52
62,8,50,54
62,8,50,56
62,8,50,58
62,8,50,60
62,8,50,62
62,8,50,64
62,8,50,66
62,8,50,68
62,8,50,70
62,8,50,72
62,8,51,16
62,8,51,18
62,8,51,20
62,8,51,22
62,8,51,24
62,8,51,26
62,8,51,28
62,8,51,30
62,8,51,32
62,8,51,34
62,8,51,36
62,8,51,38
62,8,51,40
62,8,51,42
62,8,51,44
62,8,51,46
62,8,51,48
62,8,51,50
62,8,51,52
62,8,51,54
62,8,51,56
62,8,51,58
62,8,51,60
62,8,51,62
62,8,51,64
62,8,51,66
62,8,51,68
62,8,51,70
62,8,51,72
62,8,52,12
62,8,52,14
62,8,52,16
62,8,52,18
62,8,52,20
62,8,52,22
62,8,52,24
62,8,52,26
62,8,52,28
62,8,52,30
62,8,52,32
62,8,52,34
62,8,52,36
62,8,52,38
62,8,52,40
62,8,52,42
62,8,52,44
62,8,52,46
62,8,52,48
62,8,52,50
62,8,52,52
62,8,52,54
62,8,52,56
62,8,52,58
62,8,52,60
62,8,52,62
62,8,52,64
62,8,52,66
62,8,52,68
62,8,52,70
62,8,52,72
62,8,52,76
62,8,52,92
62,8,53,10
62,8,53,14
62,8,53,16
62,8,53,18
62,8,53,20
62,8,53,22
62,8,53,24
62,8,53,26
62,8,53,28
62,8,53,30
62,8,53,32
62,8,53,34
62,8,53,36
62,8,53,38
62,8,53,40
62,8,53,42
62,8,53,44
62,8,53,46
62,8,53,48
62,8,53,50
62,8,53,52
62,8,53,54
62,8,53,56
62,8,53,58
62,8,53,60
62,8,53,62
62,8,53,64
62,8,53,66
62,8,53,68
62,8,53,70
62,8,53,72
62,8,53,74
62,8,53,76
62,8,53,78
62,8,53,80
62,8,54,12
62,8,54,14
62,8,54,16
62,8,54,18
62,8,54,20
62,8,54,22
62,8,54,24
62,8,54,26
62,8,54,28
62,8,54,30
62,8,54,32
62,8,54,34
62,8,54,36
62,8,54,38
62,8,54,40
62,8,54,42
62,8,54,44
62,8,54,46
62,8,54,48
62,8,54,50
62,8,54,52
62,8,54,54
62,8,54,56
62,8,54,58
62,8,54,6
62,8,54,60
62,8,54,62
62,8,54,64
62,8,54,66
62,8,54,68
62,8,54,70
62,8,54,72
62,8,54,74
62,8,54,76
62,8,54,78
62,8,54,90
62,8,55,10
62,8,55,14
62,8,55,16
62,8,55,18
62,8,55,20
62,8,55,22
62,8,55,24
62,8,55,26
62,8,55,28
62,8,55,30
62,8,55,32
62,8,55,34
62,8,55,36
62,8,55,38
62,8,55,40
62,8,55,42
62,8,55,44
62,8,55,46
62,8,55,48
62,8,55,50
62,8,55,52
62,8,55,54
62,8,55,56
62,8,55,58
62,8,55,60
62,8,55,62
62,8,55,64
62,8,55,66
62,8,55,68
62,8,55,70
62,8,55,72
62,8,55,74
62,8,55,76
62,8,55,78
62,8,55,80
62,8,55,82
62,8,55,84
62,8,56,14
62,8,56,16
62,8,56,18
62,8,56,20
62,8,56,22
62,8,56,24
62,8,56,26
62,8,56,28
62,8,56,30
62,8,56,32
62,8,56,34
62,8,56,36
62,8,56,38
62,8,56,40
62,8,56,42
62,8,56,44
62,8,56,46
62,8,56,48
62,8,56,50
62,8,56,52
62,8,56,54
62,8,56,56
62,8,56,58
62,8,56,60
62,8,56,62
62,8,56,64
62,8,56,66
62,8,56,68
62,8,56,70
62,8,56,72
62,8,56,74
62,8,56,76
62,8,56,78
62,8,56,80
62,8,56,84
62,8,56,86
62,8,57,10
62,8,57,12
62,8,57,14
62,8,57,16
62,8,57,18
62,8,57,20
62,8,57,22
62,8,57,24
62,8,57,26
62,8,57,28
62,8,57,30
62,8,57,32
62,8,57,34
62,8,57,36
62,8,57,38
62,8,57,40
62,8,57,42
62,8,57,44
62,8,57,46
62,8,57,48
62,8,57,50
62,8,57,52
62,8,57,54
62,8,57,56
62,8,57,58
62,8,57,60
62,8,57,62
62,8,57,64
62,8,57,66
62,8,57,68
62,8,57,70
62,8,57,72
62,8,57,74
62,8,57,76
62,8,57,78
62,8,57,80
62,8,57,82
62,8,57,88
62,8,57,90
62,8,58,10
62,8,58,12
62,8,58,14
62,8,58,16
62,8,58,18
62,8,58,20
62,8,58,22
62,8,58,24
62,8,58,26
62,8,58,28
62,8,58,30
62,8,58,32
62,8,58,34
62,8,58,36
62,8,58,38
62,8,58,40
62,8,58,42
62,8,58,44
62,8,58,46
62,8,58,48
62,8,58,50
62,8,58,52
62,8,58,54
62,8,58,56
62,8,58,58
62,8,58,60
62,8,58,62
62,8,58,64
62,8,58,66
62,8,58,68
62,8,58,70
62,8,58,72
62,8,58,74
62,8,58,76
62,8,58,78
62,8,58,80
62,8,58,82
62,8,58,84
62,8,58,88
62,8,58,92
62,8,59,12
62,8,59,14
62,8,59,16
62,8,59,18
62,8,59,20
62,8,59,22
62,8,59,24
62,8,59,26
62,8,59,28
62,8,59,30
62,8,59,32
62,8,59,34
62,8,59,36
62,8,59,38
62,8,59,40
62,8,59,42
62,8,59,44
62,8,59,46
62,8,59,48
62,8,59,50
62,8,59,52
62,8,59,54
62,8,59,56
62,8,59,58
62,8,59,60
62,8,59,62
62,8,59,64
62,8,59,66
62,8,59,68
62,8,59,70
62,8,59,72
62,8,59,74
62,8,59,76
62,8,59,78
62,8,59,8
62,8,59,80
62,8,59,82
62,8,59,84
62,8,59,86
62,8,59,88
62,8,60,12
62,8,60,14
62,8,60,16
62,8,60,18
62,8,60,20
62,8,60,22
62,8,60,24
62,8,60,26
62,8,60,28
62,8,60,30
62,8,60,32
62,8,60,34
62,8,60,36
62,8,60,38
62,8,60,40
62,8,60,42
62,8,60,44
62,8,60,46
62,8,60,48
62,8,60,50
62,8,60,52
62,8,60,54
62,8,60,56
62,8,60,58
62,8,60,60
62,8,60,62
62,8,60,64
62,8,60,66
62,8,60,68
62,8,60,70
62,8,60,72
62,8,60,74
62,8,60,76
62,8,60,78
62,8,60,80
62,8,60,82
62,8,60,84
62,8,60,86
62,8,60,90
62,8,61,12
62,8,61,14
62,8,61,16
62,8,61,18
62,8,61,20
62,8,61,22
62,8,61,24
62,8,61,26
62,8,61,28
62,8,61,30
62,8,61,32
62,8,61,34
62,8,61,36
62,8,61,38
62,8,61,40
62,8,61,42
62,8,61,44
62,8,61,46
62,8,61,48
62,8,61,50
62,8,61,52
62,8,61,54
62,8,61,56
62,8,61,58
62,8,61,60
62,8,61,62
62,8,61,64
62,8,61,66
62,8,61,68
62,8,61,70
62,8,61,72
62,8,61,74
62,8,61,76
62,8,61,78
62,8,61,80
62,8,61,82
62,8,61,84
62,8,61,86
62,8,61,88
62,8,61,94
62,8,62,12
62,8,62,16
62,8,62,18
62,8,62,20
62,8,62,22
62,8,62,24
62,8,62,26
62,8,62,28
62,8,62,30
62,8,62,32
62,8,62,34
62,8,62,36
62,8,62,38
62,8,62,40
62,8,62,42
62,8,62,44
62,8,62,46
62,8,62,48
62,8,62,50
62,8,62,52
62,8,62,54
62,8,62,56
62,8,62,58
62,8,62,60
62,8,62,62
62,8,62,64
62,8,62,66
62,8,62,68
62,8,62,70
62,8,62,72
62,8,62,74
62,8,62,76
62,8,62,78
62,8,62,80
62,8,62,82
62,8,62,84
62,8,62,86
62,8,62,88
62,8,62,90
62,8,62,94
62,8,62,98
62,8,63,102
62,8,63,16
62,8,63,18
62,8,63,20
62,8,63,22
62,8,63,24
62,8,63,26
62,8,63,28
62,8,63,30
62,8,63,32
62,8,63,34
62,8,63,36
62,8,63,38
62,8,63,40
62,8,63,42
62,8,63,44
62,8,63,46
62,8,63,48
62,8,63,50
62,8,63,52
62,8,63,54
62,8,63,56
62,8,63,58
62,8,63,60
62,8,63,62
62,8,63,64
62,8,63,66
62,8,63,68
62,8,63,70
62,8,63,72
62,8,63,74
62,8,63,76
62,8,63,78
62,8,63,80
62,8,63,82
62,8,63,84
62,8,63,86
62,8,63,88
62,8,63,90
62,8,63,92
62,8,63,96
62,8,64,12
62,8,64,14
62,8,64,16
62,8,64,18
62,8,64,20
62,8,64,22
62,8,64,24
62,8,64,26
62,8,64,28
62,8,64,30
62,8,64,32
62,8,64,34
62,8,64,36
62,8,64,38
62,8,64,40
62,8,64,42
62,8,64,44
62,8,64,46
62,8,64,48
62,8,64,50
62,8,64,52
62,8,64,54
62,8,64,56
62,8,64,58
62,8,64,60
62,8,64,62
62,8,64,64
62,8,64,66
62,8,64,68
62,8,64,70
62,8,64,72
62,8,64,74
62,8,64,76
62,8,64,78
62,8,64,80
62,8,64,82
62,8,64,84
62,8,64,86
62,8,64,88
62,8,64,90
62,8,64,92
62,8,64,94
62,8,65,14
62,8,65,16
62,8,65,18
62,8,65,20
62,8,65,22
62,8,65,24
62,8,65,26
62,8,65,28
62,8,65,30
62,8,65,32
62,8,65,34
62,8,65,36
62,8,65,38
62,8,65,40
62,8,65,42
62,8,65,44
62,8,65,46
62,8,65,48
62,8,65,50
62,8,65,52
62,8,65,54
62,8,65,56
62,8,65,58
62,8,65,60
62,8,65,62
62,8,65,64
62,8,65,66
62,8,65,68
62,8,65,70
62,8,65,72
62,8,65,74
62,8,65,76
62,8,65,78
62,8,65,80
62,8,65,82
62,8,65,84
62,8,65,86
62,8,65,88
62,8,65,90
62,8,65,94
62,8,66,12
62,8,66,14
62,8,66,16
62,8,66,18
62,8,66,20
62,8,66,22
62,8,66,24
62,8,66,26
62,8,66,28
62,8,66,30
62,8,66,32
62,8,66,34
62,8,66,36
62,8,66,38
62,8,66,40
62,8,66,42
62,8,66,44
62,8,66,46
62,8,66,48
62,8,66,50
62,8,66,52
62,8,66,54
62,8,66,56
62,8,66,58
62,8,66,60
62,8,66,62
62,8,66,64
62,8,66,66
62,8,66,68
62,8,66,70
62,8,66,72
62,8,66,74
62,8,66,76
62,8,66,78
62,8,66,80
62,8,66,82
62,8,66,84
62,8,66,86
62,8,66,88
62,8,66,90
62,8,66,92
62,8,66,94
62,8,66,96
62,8,67,100
62,8,67,102
62,8,67,16
62,8,67,18
62,8,67,20
62,8,67,22
62,8,67,24
62,8,67,26
62,8,67,28
62,8,67,30
62,8,67,32
62,8,67,34
62,8,67,36
62,8,67,38
62,8,67,40
62,8,67,42
62,8,67,44
62,8,67,46
