,Language_Name,Num_Segments,Sum_Balance,Num_Contrastive_Features,Order_Name,Sum_Balance_syllabic,Sum_Balance_stress,Sum_Balance_long,Sum_Balance_consonantal,Sum_Balance_sonorant,Sum_Balance_continuant,Sum_Balance_delayed.release,Sum_Balance_approximant,Sum_Balance_tap,Sum_Balance_trill,Sum_Balance_nasal,Sum_Balance_voice,Sum_Balance_spread.gl,Sum_Balance_constr.gl,Sum_Balance_labial,Sum_Balance_round,Sum_Balance_labiodental,Sum_Balance_coronal,Sum_Balance_anterior,Sum_Balance_distributed,Sum_Balance_strident,Sum_Balance_lateral,Sum_Balance_dorsal,Sum_Balance_high,Sum_Balance_low,Sum_Balance_front,Sum_Balance_back,Sum_Balance_tense,Feature_Depth_syllabic,Feature_Depth_stress,Feature_Depth_long,Feature_Depth_consonantal,Feature_Depth_sonorant,Feature_Depth_continuant,Feature_Depth_delayed.release,Feature_Depth_approximant,Feature_Depth_tap,Feature_Depth_trill,Feature_Depth_nasal,Feature_Depth_voice,Feature_Depth_spread.gl,Feature_Depth_constr.gl,Feature_Depth_labial,Feature_Depth_round,Feature_Depth_labiodental,Feature_Depth_coronal,Feature_Depth_anterior,Feature_Depth_distributed,Feature_Depth_strident,Feature_Depth_lateral,Feature_Depth_dorsal,Feature_Depth_high,Feature_Depth_low,Feature_Depth_front,Feature_Depth_back,Feature_Depth_tense,Subinventory_Size_syllabic,Subinventory_Size_stress,Subinventory_Size_long,Subinventory_Size_consonantal,Subinventory_Size_sonorant,Subinventory_Size_continuant,Subinventory_Size_delayed.release,Subinventory_Size_approximant,Subinventory_Size_tap,Subinventory_Size_trill,Subinventory_Size_nasal,Subinventory_Size_voice,Subinventory_Size_spread.gl,Subinventory_Size_constr.gl,Subinventory_Size_labial,Subinventory_Size_round,Subinventory_Size_labiodental,Subinventory_Size_coronal,Subinventory_Size_anterior,Subinventory_Size_distributed,Subinventory_Size_strident,Subinventory_Size_lateral,Subinventory_Size_dorsal,Subinventory_Size_high,Subinventory_Size_low,Subinventory_Size_front,Subinventory_Size_back,Subinventory_Size_tense,Sum_Balance_By_Feature_Heightsyllabic,Sum_Balance_By_Feature_Heightstress,Sum_Balance_By_Feature_Heightlong,Sum_Balance_By_Feature_Heightconsonantal,Sum_Balance_By_Feature_Heightsonorant,Sum_Balance_By_Feature_Heightcontinuant,Sum_Balance_By_Feature_Heightdelayed.release,Sum_Balance_By_Feature_Heightapproximant,Sum_Balance_By_Feature_Heighttap,Sum_Balance_By_Feature_Heighttrill,Sum_Balance_By_Feature_Heightnasal,Sum_Balance_By_Feature_Heightvoice,Sum_Balance_By_Feature_Heightspread.gl,Sum_Balance_By_Feature_Heightconstr.gl,Sum_Balance_By_Feature_Heightlabial,Sum_Balance_By_Feature_Heightround,Sum_Balance_By_Feature_Heightlabiodental,Sum_Balance_By_Feature_Heightcoronal,Sum_Balance_By_Feature_Heightanterior,Sum_Balance_By_Feature_Heightdistributed,Sum_Balance_By_Feature_Heightstrident,Sum_Balance_By_Feature_Heightlateral,Sum_Balance_By_Feature_Heightdorsal,Sum_Balance_By_Feature_Heighthigh,Sum_Balance_By_Feature_Heightlow,Sum_Balance_By_Feature_Heightfront,Sum_Balance_By_Feature_Heightback,Sum_Balance_By_Feature_Heighttense
2038,BELLA COOLA,3,1,2,O9,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,
2039,BELLA COOLA,3,1,2,O10,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,
2040,Michoacan Nahual,5,2,3,O1,,,,,,,,,,,,,,,2,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,3,,,
2041,Michoacan Nahual,5,3,3,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1
2042,Michoacan Nahual,5,2,3,O3,,,,,,,,,,,,,,,2,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,
2043,Michoacan Nahual,5,3,3,O4,,,,,,,,,,,,,,,0,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,
2044,Michoacan Nahual,5,2,3,O5,,,,,,,,,,,,,,,2,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,
2045,Michoacan Nahual,5,2,3,O6,,,,,,,,,,,,,,,,,,,,,,,,0,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,
2046,Michoacan Nahual,5,3,3,O7,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,1
2047,Michoacan Nahual,5,2,3,O8,,,,,,,,,,,,,,,,1,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,5,,,,,,,,4,,5,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,,
2048,Michoacan Nahual,5,3,3,O9,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1
2049,Michoacan Nahual,5,2,3,O10,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
2050,Chinanteco,7,2,5,O1,,,,,,,,,,,,,,,2,,,,,,,,,4,5,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,2,3,4,,,,,,,,,,,,,,,,7,,,,,,,,,7,6,4,2,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,0,0,
2051,Chinanteco,7,7,4,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1
2052,Chinanteco,7,5,5,O3,,,,,,,,,,,,,,,5,,,,,,,,,0,5,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,4,1,3,2,,,,,,,,,,,,,,,,7,,,,,,,,,4,7,5,6,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,0,0,
2053,Chinanteco,7,7,5,O4,,,,,,,,,,,,,,,1,,,,,,,,,1,7,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,3,0,4,2,,,,,,,,,,,,,,,,6,,,,,,,,,5,7,2,6,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,0,0,
2054,Chinanteco,7,5,5,O5,,,,,,,,,,,,,,,5,,,,,,,,,1,6,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,2,1,4,3,,,,,,,,,,,,,,,,7,,,,,,,,,6,7,2,4,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,0,0,
2055,Chinanteco,7,6,5,O6,,,,,,,,,,,,,,,0,,,,,,,,,1,7,0,6,,,,,,,,,,,,,,,,3,,,,,,,,,2,1,4,0,,,,,,,,,,,,,,,,4,,,,,,,,,6,7,2,7,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,0,1,
2056,Chinanteco,7,7,5,O7,,,,,,,,,,,,,,,,1,,,,,,,,1,,0,0,7,,,,,,,,,,,,,,,,1,,,,,,,,2,,4,3,0,,,,,,,,,,,,,,,,6,,,,,,,,6,,2,4,7,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,1
2057,Chinanteco,7,5,5,O8,,,,,,,,,,,,,,,,5,,,,,,,,0,7,5,5,,,,,,,,,,,,,,,,,1,,,,,,,,4,3,0,2,,,,,,,,,,,,,,,,,7,,,,,,,,4,6,7,7,,,,,,,,,,,,,,,,,1,,,,,,,,0,3,1,1,
2058,Chinanteco,7,10,5,O9,,,,,,,,,,,,,,,1,,,,,,,,,1,,0,0,10,,,,,,,,,,,,,,,2,,,,,,,,,3,,4,1,0,,,,,,,,,,,,,,,6,,,,,,,,,5,,2,6,7,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,0,2
2059,Chinanteco,7,9,5,O10,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,9,4,,,,,,,,,,,,,,,2,,,,,,,,,4,,3,0,1,,,,,,,,,,,,,,,6,,,,,,,,,4,,5,7,7,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,1,1
2060,Denya,8,3,5,O1,,,,,,,,,,,,,,,3,,,,,,,,,5,8,0,,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,3,,4,,,,,,,,,,,,,,,8,,,,,,,,,8,7,6,,4,,,,,,,,,,,,,,,0,,,,,,,,,1,2,0,,0
2061,Denya,8,5,5,O2,,,,,,,,,,,,,,,,0,,,,,,,,1,,7,6,5,,,,,,,,,,,,,,,,4,,,,,,,,3,,2,1,0,,,,,,,,,,,,,,,,2,,,,,,,,5,,7,8,8,,,,,,,,,,,,,,,,0,,,,,,,,0,,2,1,1
2062,Denya,8,6,5,O3,,,,,,,,,,,,,,,6,,,,,,,,,0,7,,1,0,,,,,,,,,,,,,,,0,,,,,,,,,4,1,,2,3,,,,,,,,,,,,,,,8,,,,,,,,,4,8,,7,6,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,0
2063,Denya,8,11,5,O4,,,,,,,,,,,,,,,3,,,,,,,,,0,11,,0,1,,,,,,,,,,,,,,,1,,,,,,,,,4,0,,3,2,,,,,,,,,,,,,,,7,,,,,,,,,4,8,,5,7,,,,,,,,,,,,,,,0,,,,,,,,,0,2,,0,0
2064,Denya,8,6,5,O5,,,,,,,,,,,,,,,6,,,,,,,,,0,10,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,4,2,,,,,,,,,,,,,,,8,,,,,,,,,5,8,,2,7,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,0,0
2065,Denya,8,6,5,O6,,,,,,,,,,,,,,,0,,,,,,,,,1,8,,6,0,,,,,,,,,,,,,,,3,,,,,,,,,2,1,,0,4,,,,,,,,,,,,,,,6,,,,,,,,,7,8,,8,4,,,,,,,,,,,,,,,0,,,,,,,,,0,2,,1,0
2066,Denya,8,5,5,O7,,,,,,,,,,,,,,,,3,,,,,,,,0,7,,0,5,,,,,,,,,,,,,,,,1,,,,,,,,3,2,,4,0,,,,,,,,,,,,,,,,8,,,,,,,,5,7,,2,8,,,,,,,,,,,,,,,,0,,,,,,,,0,2,,0,1
2067,Denya,8,6,4,O8,,,,,,,,,,,,,,,,0,,,,,,,,0,,6,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,0,,2,,,,,,,,,,,,,,,,8,,,,,,,,4,,8,,6,,,,,,,,,,,,,,,,0,,,,,,,,0,,1,,0
2068,Denya,8,5,5,O9,,,,,,,,,,,,,,,3,,,,,,,,,4,,6,4,5,,,,,,,,,,,,,,,2,,,,,,,,,3,,4,1,0,,,,,,,,,,,,,,,7,,,,,,,,,6,,2,8,8,,,,,,,,,,,,,,,1,,,,,,,,,2,,6,1,1
2069,Denya,8,5,5,O10,,,,,,,,,,,,,,,5,,,,,,,,,0,,6,5,6,,,,,,,,,,,,,,,2,,,,,,,,,4,,3,0,1,,,,,,,,,,,,,,,7,,,,,,,,,4,,6,8,8,,,,,,,,,,,,,,,1,,,,,,,,,0,,3,1,1
2070,Thulung; Thulung Rai,8,0,5,O1,,,,,,,,,,,,,,,0,,,,,,,,,2,6,0,,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,3,,4,,,,,,,,,,,,,,,8,,,,,,,,,8,8,6,,2,,,,,,,,,,,,,,,0,,,,,,,,,0,2,0,,0
2071,Thulung; Thulung Rai,8,6,4,O2,,,,,,,,,,,,,,,,0,,,,,,,,0,,,0,6,,,,,,,,,,,,,,,,3,,,,,,,,2,,,1,0,,,,,,,,,,,,,,,,4,,,,,,,,6,,,8,8,,,,,,,,,,,,,,,,0,,,,,,,,0,,,0,1
2072,Thulung; Thulung Rai,8,6,5,O3,,,,,,,,,,,,,,,6,,,,,,,,,0,8,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,4,1,,2,3,,,,,,,,,,,,,,,8,,,,,,,,,4,8,,7,5,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,0,0
2073,Thulung; Thulung Rai,8,11,5,O4,,,,,,,,,,,,,,,3,,,,,,,,,0,11,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,4,0,,3,2,,,,,,,,,,,,,,,7,,,,,,,,,4,8,,6,7,,,,,,,,,,,,,,,0,,,,,,,,,0,2,,0,0
2074,Thulung; Thulung Rai,8,6,5,O5,,,,,,,,,,,,,,,6,,,,,,,,,0,7,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,4,2,,,,,,,,,,,,,,,8,,,,,,,,,6,8,,4,7,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,0
2075,Thulung; Thulung Rai,8,3,5,O6,,,,,,,,,,,,,,,0,,,,,,,,,0,7,,3,0,,,,,,,,,,,,,,,3,,,,,,,,,2,1,,0,4,,,,,,,,,,,,,,,6,,,,,,,,,7,8,,8,2,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,0,0
2076,Thulung; Thulung Rai,8,6,4,O7,,,,,,,,,,,,,,,,0,,,,,,,,0,,,0,6,,,,,,,,,,,,,,,,1,,,,,,,,2,,,3,0,,,,,,,,,,,,,,,,8,,,,,,,,6,,,4,8,,,,,,,,,,,,,,,,0,,,,,,,,0,,,0,1
2077,Thulung; Thulung Rai,8,5,5,O8,,,,,,,,,,,,,,,,2,,,,,,,,0,,5,6,0,,,,,,,,,,,,,,,,1,,,,,,,,4,,0,2,3,,,,,,,,,,,,,,,,8,,,,,,,,4,,8,7,5,,,,,,,,,,,,,,,,0,,,,,,,,0,,1,2,0
2078,Thulung; Thulung Rai,8,6,4,O9,,,,,,,,,,,,,,,1,,,,,,,,,0,,,0,6,,,,,,,,,,,,,,,2,,,,,,,,,3,,,1,0,,,,,,,,,,,,,,,6,,,,,,,,,4,,,8,8,,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,1
2079,Thulung; Thulung Rai,8,6,4,O10,,,,,,,,,,,,,,,1,,,,,,,,,0,,,6,6,,,,,,,,,,,,,,,2,,,,,,,,,3,,,0,1,,,,,,,,,,,,,,,6,,,,,,,,,4,,,8,8,,,,,,,,,,,,,,,0,,,,,,,,,0,,,1,2
2080,JAQARU,3,1,2,O1,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,
2081,JAQARU,3,1,2,O2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2082,JAQARU,3,1,2,O3,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
2083,JAQARU,3,1,2,O4,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
2084,JAQARU,3,1,2,O5,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
2085,JAQARU,3,1,2,O6,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,
2086,JAQARU,3,1,2,O7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2087,JAQARU,3,1,2,O8,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,
2088,JAQARU,3,1,2,O9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2089,JAQARU,3,1,2,O10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2090,Mazanderani,7,6,5,O1,,,,,,,,,,,,,,,6,,,,,,,,,5,6,,5,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,3,4,,,,,,,,,,,,,,,7,,,,,,,,,7,4,,4,2,,,,,,,,,,,,,,,1,,,,,,,,,1,2,,2,0
2091,Mazanderani,7,2,4,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,,2,1,0
2092,Mazanderani,7,5,5,O3,,,,,,,,,,,,,,,5,,,,,,,,,0,4,,5,0,,,,,,,,,,,,,,,0,,,,,,,,,4,1,,2,3,,,,,,,,,,,,,,,7,,,,,,,,,4,7,,7,5,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,1,0
2093,Mazanderani,7,5,5,O4,,,,,,,,,,,,,,,1,,,,,,,,,0,5,,5,3,,,,,,,,,,,,,,,1,,,,,,,,,4,0,,3,2,,,,,,,,,,,,,,,7,,,,,,,,,4,7,,6,7,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,2,1
2094,Mazanderani,7,5,5,O5,,,,,,,,,,,,,,,5,,,,,,,,,3,4,,5,2,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,4,2,,,,,,,,,,,,,,,7,,,,,,,,,6,7,,2,7,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,5,0
2095,Mazanderani,7,5,4,O6,,,,,,,,,,,,,,,,,,,,,,,,0,5,,5,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,,0,3,,,,,,,,,,,,,,,,,,,,,,,,5,7,,7,2,,,,,,,,,,,,,,,,,,,,,,,,0,1,,1,0
2096,Mazanderani,7,2,5,O7,,,,,,,,,,,,,,,,2,,,,,,,,3,4,,5,2,,,,,,,,,,,,,,,,1,,,,,,,,3,2,,4,0,,,,,,,,,,,,,,,,7,,,,,,,,6,7,,2,7,,,,,,,,,,,,,,,,0,,,,,,,,1,1,,5,0
2097,Mazanderani,7,2,5,O8,,,,,,,,,,,,,,,,6,,,,,,,,0,,2,5,0,,,,,,,,,,,,,,,,1,,,,,,,,4,,0,2,3,,,,,,,,,,,,,,,,7,,,,,,,,4,,7,7,5,,,,,,,,,,,,,,,,1,,,,,,,,0,,0,1,0
2098,Mazanderani,7,2,4,O9,,,,,,,,,,,,,,,,,,,,,,,,3,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,1,,5,0,0
2099,Mazanderani,7,2,4,O10,,,,,,,,,,,,,,,,,,,,,,,,0,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,3,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,,2,0,0
2100,yemba,8,3,5,O1,,,,,,,,,,,,,,,3,,,,,,,,,5,8,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,3,4,,,,,,,,,,,,,,,8,,,,,,,,,8,7,,6,4,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,0,0
2101,yemba,8,5,4,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,0,,1,1,1
2102,yemba,8,6,5,O3,,,,,,,,,,,,,,,6,,,,,,,,,0,7,,1,0,,,,,,,,,,,,,,,0,,,,,,,,,4,1,,2,3,,,,,,,,,,,,,,,8,,,,,,,,,4,8,,7,6,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,0
2103,yemba,8,11,5,O4,,,,,,,,,,,,,,,3,,,,,,,,,0,11,,0,1,,,,,,,,,,,,,,,1,,,,,,,,,4,0,,3,2,,,,,,,,,,,,,,,7,,,,,,,,,4,8,,5,7,,,,,,,,,,,,,,,0,,,,,,,,,0,2,,0,0
2104,yemba,8,6,5,O5,,,,,,,,,,,,,,,6,,,,,,,,,0,10,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,4,2,,,,,,,,,,,,,,,8,,,,,,,,,5,8,,2,7,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,0,0
2105,yemba,8,6,5,O6,,,,,,,,,,,,,,,0,,,,,,,,,1,8,,6,0,,,,,,,,,,,,,,,3,,,,,,,,,2,1,,0,4,,,,,,,,,,,,,,,6,,,,,,,,,7,8,,8,4,,,,,,,,,,,,,,,0,,,,,,,,,0,2,,1,0
2106,yemba,8,5,5,O7,,,,,,,,,,,,,,,,3,,,,,,,,0,7,,0,5,,,,,,,,,,,,,,,,1,,,,,,,,3,2,,4,0,,,,,,,,,,,,,,,,8,,,,,,,,5,7,,2,8,,,,,,,,,,,,,,,,0,,,,,,,,0,2,,0,1
2107,yemba,8,9,5,O8,,,,,,,,,,,,,,,,3,,,,,,,,0,,9,1,0,,,,,,,,,,,,,,,,1,,,,,,,,4,,0,2,3,,,,,,,,,,,,,,,,8,,,,,,,,4,,8,7,6,,,,,,,,,,,,,,,,0,,,,,,,,0,,1,0,0
2108,yemba,8,5,5,O9,,,,,,,,,,,,,,,3,,,,,,,,,4,,6,4,5,,,,,,,,,,,,,,,2,,,,,,,,,3,,4,1,0,,,,,,,,,,,,,,,7,,,,,,,,,6,,2,8,8,,,,,,,,,,,,,,,1,,,,,,,,,2,,6,1,1
2109,yemba,8,5,5,O10,,,,,,,,,,,,,,,5,,,,,,,,,0,,6,5,6,,,,,,,,,,,,,,,2,,,,,,,,,4,,3,0,1,,,,,,,,,,,,,,,7,,,,,,,,,4,,6,8,8,,,,,,,,,,,,,,,1,,,,,,,,,0,,3,1,1
2110,nugunu,7,5,4,O1,,,,,,,,,,,,,,,5,,,,,,,,,6,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,,3,,,,,,,,,,,,,,,7,,,,,,,,,7,5,,,4,,,,,,,,,,,,,,,1,,,,,,,,,2,3,,,0
2111,nugunu,7,2,4,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,,2,1,0
2112,nugunu,7,5,4,O3,,,,,,,,,,,,,,,5,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,,2,,,,,,,,,,,,,,,7,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,,0
2113,nugunu,7,7,4,O4,,,,,,,,,,,,,,,1,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,1,,,,,,,,,3,0,,,2,,,,,,,,,,,,,,,6,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,0
2114,nugunu,7,5,4,O5,,,,,,,,,,,,,,,5,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,,2,,,,,,,,,,,,,,,7,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,,0
2115,nugunu,7,5,4,O6,,,,,,,,,,,,,,,,,,,,,,,,0,7,,5,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,,0,3,,,,,,,,,,,,,,,,,,,,,,,,6,7,,7,4,,,,,,,,,,,,,,,,,,,,,,,,0,2,,1,0
2116,nugunu,7,2,4,O7,,,,,,,,,,,,,,,,5,,,,,,,,0,7,,,2,,,,,,,,,,,,,,,,1,,,,,,,,3,2,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,6,,,7,,,,,,,,,,,,,,,,1,,,,,,,,0,3,,,0
2117,nugunu,7,5,4,O8,,,,,,,,,,,,,,,,2,,,,,,,,0,,5,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,0,,2,,,,,,,,,,,,,,,,7,,,,,,,,4,,7,,6,,,,,,,,,,,,,,,,0,,,,,,,,0,,1,,0
2118,nugunu,7,2,4,O9,,,,,,,,,,,,,,,,,,,,,,,,3,,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,1,,5,1,0
2119,nugunu,7,2,4,O10,,,,,,,,,,,,,,,,,,,,,,,,0,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,3,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,,2,0,0
2120,Duruma,5,2,3,O1,,,,,,,,,,,,,,,2,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,3,,,
