"SEGMENT","REPORT_DATE","SOURCE","INVENTORY_ID","LANGUAGE_CODE_ID","ALTERNATE_NAMES","ROOT","WALS_GENUS","AREA","syllabic","stress","long","consonantal","sonorant","continuant","delayed.release","approximant","tap","trill","nasal","voice","spread.gl","constr.gl","labial","round","labiodental","coronal","anterior","distributed","strident","lateral","dorsal","high","low","front","back","tense"
"u","2012-09-20 03:33:25","PHOIBLE","I1178","bbw","Baba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1113","gvc","Wanano","tucn","Tucanoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I889","qxw","Huanca","quch","Quechuan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I941","xmf","Mingrelian","kart","Kartvelian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I833","toq","toposa","nsah","Nilotic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I303","dbl","DYIRBAL","aust","Pama-Nyungan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I54","tml","Asmat","trng","Asmat-Kamoro","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1022","ztp","Zapotec","otma","Zapotecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I558","sue","SUENA","trng","Binanderean","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I33","btx","Batak","anes","Sumatra","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1079","tzo","Tzotzil, Chamula","maya","Mayan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I945","mgg","Mpumpun","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1100","bci","Baule","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I372","iso","ISOKO","ncon","Edoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I999","pos","Popoluca de Sayula","mizo","Mixe-Zoque","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1101","bfw","Remo","ausa","Munda","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1185","bch","Bariai","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I702","igb","ebira","ncon","Nupoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I578","tiy","TIRURAY","anes","South Mindanao","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1016","spo","Spokan","sali","Interior Salish","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I934","bce","Mamenyan","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1211","hoa","Hoava","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I316","efi","EFIK","ncon","Cross River","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I547","skd","SIERRA MIWOK","penu","Miwok","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I522","pwn","PAIWAN","anes","Paiwanic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I978","okv","Orokaiva","trng","Binanderean","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1541","awn","Awngi","afas","Central Cushitic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I992","ndi","Samba Leko","ncon","Adamawa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I170","ell","Modern Greek","ieur","Greek","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I846","pil","yom ","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I980","niz","Ningil","torr","Wapei-Palei","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I586","tpm","TAMPULMA","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I868","kxl","Dhangar","drav","Northern Dravidian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I888","huv","Huave, San Mateo del Mar","huav","Huavean","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I781","mfn","mbembe","ncon","Cross River","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I398","ker","KERA","afas","East Chadic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1110","ets","Etsako","ncon","Edoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1007","kde","Shimakonde","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1035","ukr","Ukrainian","ieur","Slavic","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I623","wyb","NGIYAMBAA","aust","Pama-Nyungan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I369","irh","IRARUTU","anes","South Halmahera - West New Guinea","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1031","way","Wayana","cari","Cariban","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I497","njo","AO","sitb","Kuki-Chin","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I35","sun","Sundanese","anes","Sundanese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I201","aer","ARRERNTE","aust","Pama-Nyungan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1208","jya","Jiarong","sitb","rGyalrong","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1067","bod","Tibetan","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I519","pon","POHNPEIAN","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I728","hag","hanga","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1221","tsj","Tshangla","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I953","nnk","Nankina","trng","Finisterre-Huon","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I860","ctu","Tila, Chiapas","maya","Mayan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I776","mlq","mande","ncon","Western Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1187","dbj","Ida'an","anes","Northwest Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1086","ton","Tongan; Tonga","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I936","nge","Ngemba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I293","ctd","TIDDIM CHIN","sitb","Kuki-Chin","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I914","kme","Kole","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I131","amh","Amharic","afas","Semitic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I100","mig","Mixtec","otma","Mixtecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I989","run","Rundi","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I802","nnh","ngyembɔɔn","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1021","zoh","San Miguel Chimalapa Zoque","mizo","Mixe-Zoque","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1141","glg","Galician","ieur","Romance","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1006","ywn","Shanenawa","pano","Panoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1179","bbk","Babanki","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I890","lyn","Louyi","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I564","tbi","TABI","nsah","Eastern Jebel","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1062","slu","Selaru","anes","Central Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I456","mde","MABA","nsah","Maban","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I764","lok","lɔkɔ","ncon","Western Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I938","ayz","Maybrat","wpap","North-Central Birds Head","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1215","xxk","Ke'o; Kéo","anes","Central Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1511","bbo","Bobo, North","ncon","Western Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I784","men","mende","ncon","Western Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1095","akl","Aklan","anes","Meso-Philippine","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1051","mla","Tamambo; Malo","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I843","yat","yambɛta","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I257","bom","BIROM","ncon","Platoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I807","mhi","pandikeri","nsah","Moru-Madi","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I58","kup","Kunimaipa","trng","Goilalan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I376","ivv","IVATAN","anes","Northern Philippines","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I918","kto","Kuot","epap","Kuot","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I919","kgg","Kusunda","sitb","Kusunda","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1197","bwo","Boro","afas","North Omotic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1091","ael","Ambele","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1206","oon","Öñge; Ong; Onge","anda","South Andamanese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I948","mlv","Mwotlap","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I988","xmt","Matbat","anes","Central Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I882","gub","Guajajara","tupi","Tupi-Guaraní","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I933","mva","Manam","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1044","tft","Ternate","wpap","North Halmaheran","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1085","duo","Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","anes","Northern Philippines","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I317","ekg","EKARI","trng","Wissel Lakes-Kemandoga","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I32","zsm","Malay","anes","Malayic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1097","arr","Karo","tupi","Ramarama","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I864","com","Comanche","utaz","Numic","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I481","nan","XIAMEN","sitb","Chinese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I993","sbd","Samo de Toma","ncon","Eastern Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I925","lvk","Lavukaleve","epap","Lavukaleve","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I902","kyz","Kaiabi","tupi","Tupi-Guaraní","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1060","bgo","Baga Koga; Koba; Barka","ncon","Southern Atlantic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1081","bdr","Bajau, West Coast; Land Bajaw; West Coast Bajao","anes","Sama-Bajaw","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I196","ain","Ainu","asis","Ainu","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1077","esi","Iñupiaq; Iñupiat; Inupiat; Inupiaq","eska","Eskimo","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I942","bfm","Mmen","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I465","mor","MORO","ncon","Heiban","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I404","khb","LUE","taik","Kam-Tai","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1579","ahl","Igo","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1015","erk","South Efate","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1039","bjz","Baruga","trng","Binanderean","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I341","gld","NANAI","altc","Tungusic","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I459","mhj","MOGHOL","altc","Mongolic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","Chanard","I758","kuj","kuria","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I569","tem","TEMNE","ncon","Southern Atlantic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1125","mni","Manipuri","sitb","Kuki-Chin","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I894","ksi","Isaka","skoo","Krisa","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I118","srq","Siriono","tupi","Tupi-Guaraní","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I956","mff","Naki","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1013","skv","Skou","skoo","Western Skou","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I975","oku","Oku","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","SPA","I29","cja","Cham","anes","Malayic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","UPSID","I381","jeb","JEBERO","cahu","Cahuapanan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I959","nsh","Ngishe","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1056","zts","Tilquiapan Zapotec","otma","Zapotecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1040","tav","Tatuyo","tucn","Tucanoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1017","sso","Sesotho","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
"u","2012-09-20 03:33:25","PHOIBLE","I1167","aon","Arapesh","torr","Kombio-Arapesh","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","+","+","-","-","0","0","0","-","+","+","-","-","+","+"
