"SEGMENT","REPORT_DATE","SOURCE","INVENTORY_ID","LANGUAGE_CODE_ID","ALTERNATE_NAMES","ROOT","WALS_GENUS","AREA","syllabic","stress","long","consonantal","sonorant","continuant","delayed.release","approximant","tap","trill","nasal","voice","spread.gl","constr.gl","labial","round","labiodental","coronal","anterior","distributed","strident","lateral","dorsal","high","low","front","back","tense"
"t","2012-09-20 03:33:25","Chanard","I824","ttq","tamajaq","afas","Berber","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I906","xrb","Kar","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1559","mbo","Mbo (Ngwatta)","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1061","nxl","Southern Nuautl","anes","Central Malayo-Polynesian","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I203","agm","ANGAATIHA","trng","Angan","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I415","kkw","TEKE","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I978","okv","Orokaiva","trng","Binanderean","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I30","tay","Atayal","anes","Atayalic","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1188","bem","Bemba","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1126","mnk","Mandingo","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I842","yam","yamba","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I601","ung","NGARINJIN","aust","Wororan","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I61","ale","Aleut","eska","Aleut","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I629","yaq","YAQUI","utaz","Cahita","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I787","mzw","mo (Deg)","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I899","mgi","Jili","ncon","Platoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I789","mos","moore","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I999","pos","Popoluca de Sayula","mizo","Mixe-Zoque","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I769","dop","lokpa ","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I933","mva","Manam","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I747","ozm","kɔɔzime","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1129","myu","Mundurukú","tupi","Munduruku","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1077","esi","Iñupiaq; Iñupiat; Inupiat; Inupiaq","eska","Eskimo","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I850","dje","zarma ","nsah","Songhay","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1006","ywn","Shanenawa","pano","Panoan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I150","knc","Kanuri","nsah","Western Saharan","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I884","hay","Haya","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I992","ndi","Samba Leko","ncon","Adamawa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1196","bot","Bongo","nsah","Bongo-Bagirmi","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I60","nas","Nasioi","epap","East Bougainville","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I975","oku","Oku","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I776","mlq","mande","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I888","huv","Huave, San Mateo del Mar","huav","Huavean","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1100","bci","Baule","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I990","nyn","Runyankore","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I833","toq","toposa","nsah","Nilotic","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1194","bwq","Bobo","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I731","ife","ifɛ̀","ncon","Defoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1230","cic","Chickasaw","musk","Muskogean","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I805","yas","nugunu","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I179","eus","Basque","basq","Basque","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I979","yll","Yil","torr","Wapei-Palei","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I918","kto","Kuot","epap","Kuot","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I961","nam","Nganikurungkurr","aust","Southern Daly","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I683","bzx","bozo","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I676","nhb","bɛ̀ŋ (ngain)","ncon","Eastern Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I392","kbh","CAMSA","saso","Camsá","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I801","ngb","ngbandi","ncon","Ubangi","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I735","izi","ikwo","ncon","Igboid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I497","njo","AO","sitb","Kuki-Chin","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I802","nnh","ngyembɔɔn","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I685","cme","cerma ","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I894","ksi","Isaka","skoo","Krisa","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I240","bba","BARIBA","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I881","gvf","Golin","trng","Chimbu","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1507","xon","Konkomba","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I895","yal","Jalonke","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I711","fon","fɔn","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I257","bom","BIROM","ncon","Platoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1090","adn","Adang","trng","Greater Alor","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I828","tuq","teda","nsah","Western Saharan","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I636","yor","YORUBA","ncon","Defoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I32","zsm","Malay","anes","Malayic","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I829","kdh","tem","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1179","bbk","Babanki","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1064","wos","Hanga Hundi; Kwasengen; West Wosera","sepr","Middle Sepik","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1206","oon","Öñge; Ong; Onge","anda","South Andamanese","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I765","lig","ligbi","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I989","run","Rundi","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1211","hoa","Hoava","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I855","ccc","Chamicuro","arwk","Arawakan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1076","ktn","Karitiana; Karitiâna","tupi","Arikem","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1041","tgw","Tagwana","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I170","ell","Modern Greek","ieur","Greek","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1164","amn","Amanab","trng","Border","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1042","mzn","Mazanderani","ieur","Iranian","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I673","btg","bété","ncon","Kru","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I913","kkk","Kokota","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I284","cjv","CHUAVE","trng","Chimbu","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I644","yva","YAWA","geba","Yawa","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1178","bbw","Baba","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1145","ita","Italian","ieur","Romance","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I52","set","Sentani","trng","Sentani","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1255","sef","Senoufo-Cebaara","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I795","nfr","nafaanra","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1099","bbc","Toba-Batak","anes","Sumatra","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I946","mhk","Mungaka","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I441","lef","LELEMI","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I169","als","Albanian","ieur","Albanian","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1153","pib","Yine","arwk","Arawakan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1170","tpz","Tinputz","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I984","bzf","Boiken","sepr","Middle Sepik","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1171","pex","Petats","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I42","mri","Maori","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I779","mwk","maninka-kan","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1155","qvh","Huallaga (Huanuco) Quechua","quch","Quechuan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I682","bqc","boussa (boko)","ncon","Eastern Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I733","ige","igede","ncon","Idomoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I139","dag","Dagbani","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1031","way","Wayana","cari","Cariban","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1205","mrq","North Marquesan","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I830","tfi","tɔfin","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1140","ces","Czech","ieur","Slavic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1191","bhw","Biak","anes","South Halmahera - West New Guinea","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I316","efi","EFIK","ncon","Cross River","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1525","abi","Abidji","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1108","cso","Sochiapan Chinantec","otma","Chinantecan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I632","ygr","YAGARIA","trng","Eastern Highlands","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I686","ncu","chumburung","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I196","ain","Ainu","asis","Ainu","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I662","bfd","bafut","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I896","jar","Jarawa","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1073","plg","Pilaga; Pilagá","mgua","Guaicuruan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1110","ets","Etsako","ncon","Edoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I121","cao","Chacobo","pano","Panoan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1111","frr","Frisian","ieur","Germanic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I949","nnm","Namia","sepr","Yellow River","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1044","tft","Ternate","wpap","North Halmaheran","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I786","myk","minyanka","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I718","gng","gangam","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I165","ron","Rumanian","ieur","Romance","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I578","tiy","TIRURAY","anes","South Mindanao","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I275","cbv","CACUA","maku","Cacua-Nukak","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I770","lug","luganda","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I220","amo","AMO","ncon","Kainji","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I772","lee","lyélé","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","SPA","I37","tgl","Tagalog","anes","Meso-Philippine","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","Chanard","I835","tsp","toussian","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","PHOIBLE","I1533","nus","Nuer","nsah","Nilotic","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
"t","2012-09-20 03:33:25","UPSID","I583","tna","TACANA","taca","Tacanan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","+","+","-","-","-","-","0","0","0","0","0"
